t	x	F(x)	F_approx	Error
12.84	2.2720000000000002	0.10622534741267098	0.10622534735128178	6.13891992795601e-11
12.85	2.280000000000001	0.10569485305826455	0.10569485300004153	5.822302362457066e-11
12.86	2.2880000000000003	0.1051575942693396	0.10515759421437063	5.496897381718213e-11
12.870000000000001	2.296000000000001	0.10461360543027501	0.10461360537864561	5.1629395203534045e-11
12.88	2.304000000000002	0.10406292135617091	0.10406292130797748	4.819343535356069e-11
12.89	2.312000000000001	0.10350557729062021	0.10350557724594643	4.46737785653184e-11
12.9	2.3200000000000003	0.10294160890345275	0.10294160886237404	4.107870987812845e-11
12.91	2.328000000000001	0.10237105228845265	0.10237105225104971	3.740294185483606e-11
12.92	2.3360000000000003	0.10179394396104881	0.10179394392741917	3.3629640738830346e-11
12.93	2.344000000000001	0.10121032085597692	0.10121032082617938	2.9797539435882925e-11
12.94	2.3520000000000003	0.10062022032491677	0.10062022029903102	2.5885751875343033e-11
12.950000000000001	2.360000000000001	0.10002368013410065	0.10002368011218288	2.19177731519693e-11
12.96	2.368000000000002	0.09942073846189728	0.09942073844403765	1.7859630441208196e-11
12.97	2.3760000000000012	0.09881143389636804	0.09881143388261882	1.3749223981562864e-11
12.98	2.3840000000000003	0.09819580543279698	0.09819580542321811	9.578865478587772e-12
12.99	2.3920000000000012	0.09757389247119552	0.0975738924658546	5.340922148988625e-12
13.0	2.4000000000000004	0.0969457348137812	0.09694573481271504	1.0661610483353456e-12
13.01	2.4080000000000013	0.0963113726624294	0.09631137266569723	3.2678304506816858e-12
13.02	2.4160000000000004	0.09567084661610153	0.0956708466237589	7.65736085650559e-12
13.030000000000001	2.4240000000000013	0.0950241976682457	0.09502419768032724	1.2081544098485608e-11
13.040000000000001	2.432000000000002	0.09437146720417394	0.09437146722070318	1.6529236313012063e-11
13.05	2.4400000000000013	0.09371269699841332	0.09371269701944576	2.1032439678769776e-11
13.06	2.4480000000000004	0.093047929212032	0.09304792923759962	2.5567617467636694e-11
13.07	2.4560000000000013	0.09237720638994126	0.0923772064200622	3.0120933525168425e-11
13.08	2.4640000000000004	0.09170057145817306	0.0917005714928795	3.470643217262648e-11
13.09	2.4720000000000013	0.09101806772113179	0.09101806776042727	3.929548353376333e-11
13.1	2.4800000000000004	0.09032973885882395	0.09032973890274033	4.391638441791912e-11
13.11	2.4879999999999995	0.08963562892406163	0.08963562897261186	4.85502332780996e-11
13.120000000000001	2.496000000000002	0.08893578233964343	0.08893578239281377	5.317034312835034e-11
13.13	2.5040000000000013	0.08823024389551247	0.08823024395333437	5.782190004577359e-11
13.14	2.5120000000000005	0.08751905874588806	0.08751905880833127	6.244321726356361e-11
13.15	2.5200000000000014	0.08680227240637686	0.08680227247343829	6.706142585688468e-11
13.16	2.5280000000000005	0.08607993075106027	0.08607993082274071	7.168043936189861e-11
13.17	2.5360000000000014	0.08535208000955734	0.08535208008583466	7.627731779535907e-11
13.18	2.5440000000000005	0.0846187667640674	0.08461876684491736	8.084995173351928e-11
13.19	2.5519999999999996	0.08388003794638771	0.08388003803179898	8.541127527461612e-11
13.200000000000001	2.5600000000000023	0.0831359408349101	0.08313594092482557	8.991546396330818e-11
13.21	2.5680000000000014	0.08238652305159641	0.0823865231460032	9.440678794270241e-11
13.22	2.5760000000000005	0.08163183255892861	0.0816318326577782	9.88495812981327e-11
13.23	2.5840000000000014	0.0808719176568405	0.08087191776010058	1.0326008104133422e-10
13.24	2.5920000000000005	0.08010682697962672	0.08010682708722837	1.0760164981249432e-10
13.25	2.6000000000000014	0.07933660949282915	0.07933660960472115	1.1189199566885577e-10
13.26	2.6080000000000005	0.0785613144901044	0.07856131460623542	1.1613102146590393e-10
13.27	2.6159999999999997	0.07778099159006781	0.0777809917103737	1.2030589024991656e-10
13.280000000000001	2.6240000000000023	0.0769956907331183	0.07699569085751916	1.244008646095196e-10
13.290000000000001	2.6320000000000014	0.07620546217824334	0.07620546230667247	1.2842912844313048e-10
13.3	2.6400000000000006	0.0754103564998004	0.07541035663217592	1.3237552720646306e-10
13.31	2.6480000000000015	0.0746104245842813	0.07461042472052569	1.3624439076931338e-10
13.32	2.6560000000000006	0.07380571762705596	0.07380571776706689	1.400109334026567e-10
13.33	2.6640000000000015	0.0729962871290946	0.07299628727278999	1.4369538892111677e-10
13.34	2.6720000000000006	0.07218218489367319	0.07218218504095995	1.4728676611674985e-10
13.35	2.6799999999999997	0.0713634630230567	0.07136346317380353	1.5074683168414538e-10
13.36	2.6880000000000006	0.07054017391516523	0.07054017406929419	1.5412895959521222e-10
13.370000000000001	2.6960000000000015	0.06971237026022085	0.06971237041758747	1.5736661973519972e-10
13.38	2.7040000000000006	0.06888010503737513	0.06888010519789405	1.6051891760238135e-10
13.39	2.7120000000000015	0.06804343151131784	0.06804343167483808	1.6352023901600177e-10
13.4	2.7200000000000006	0.06720240322886945	0.0672024033952874	1.6641794886584904e-10
13.41	2.7280000000000015	0.06635707401555259	0.06635707418471692	1.691643353174399e-10
13.42	2.7360000000000007	0.06550749797214876	0.06550749814392745	1.7177868849582723e-10
13.43	2.7439999999999998	0.06465372947123457	0.06465372964549597	1.7426139697906962e-10
13.44	2.7520000000000007	0.06379582315370246	0.06379582333029964	1.7659718132279068e-10
13.450000000000001	2.7600000000000016	0.06293383392526408	0.06293383410404467	1.7878058755638193e-10
13.46	2.7680000000000007	0.06206781695293607	0.06206781713375082	1.8081475205988795e-10
13.47	2.7760000000000016	0.061197827661508636	0.061197827844190575	1.8268193902049035e-10
13.48	2.7840000000000007	0.060323921729999876	0.060323921914380005	1.8438012922006308e-10
13.49	2.7920000000000016	0.05944615508809072	0.05944615527402801	1.859372864010389e-10
13.5	2.8000000000000007	0.05856458391254704	0.05856458409985669	1.8730964695956587e-10
13.51	2.808	0.05767926462362296	0.057679264812130364	1.8850740413078881e-10
13.52	2.8160000000000007	0.05679025388145058	0.056790254070986264	1.8953568575730273e-10
13.530000000000001	2.8240000000000016	0.05589760858241415	0.05589760877279363	1.9037947607269956e-10
13.540000000000001	2.8320000000000007	0.055001385855508324	0.05500138604653465	1.910263267013157e-10
13.55	2.8400000000000016	0.054101643058681315	0.05410164325017433	1.9149301588861078e-10
13.56	2.8480000000000008	0.0531984377751654	0.05319843796693731	1.9177191085129053e-10
13.57	2.8560000000000016	0.05229182780979003	0.052291828001651025	1.918609923712289e-10
13.58	2.8640000000000008	0.05138187118528395	0.05138187137703797	1.9175402238280626e-10
13.59	2.872	0.05046862613856032	0.05046862632999884	1.914385247547834e-10
13.6	2.880000000000001	0.049552151116990205	0.04955215130791427	1.9092406822185382e-10
13.61	2.888	0.04863250477466257	0.04863250496488258	1.9022000641299996e-10
13.620000000000001	2.896000000000001	0.047709745968629015	0.04770974615792114	1.8929212364238168e-10
13.63	2.9040000000000017	0.046783933755138354	0.04678393394328546	1.8814710900372233e-10
13.64	2.912000000000001	0.04585512738585645	0.04585512757267318	1.86816728753314e-10
13.65	2.9200000000000017	0.044923386304073505	0.04492338648933203	1.852585237993587e-10
13.66	2.928000000000001	0.043988770140901114	0.04398877032438066	1.8347954405806277e-10
13.67	2.936	0.043051338711454515	0.04305133889294561	1.814910929875957e-10
13.68	2.944000000000001	0.04211115201102499	0.0421111521903083	1.7928331041972e-10
13.69	2.952	0.041168270211240886	0.04116827038811707	1.7687618730777288e-10
13.700000000000001	2.960000000000001	0.040222753656215124	0.04022275383044093	1.7422580739223648e-10
13.71	2.9680000000000017	0.0392746628586847	0.039274663030048146	1.713634442679357e-10
13.72	2.976000000000001	0.03832405849613725	0.03832405866442397	1.6828671789426153e-10
13.73	2.9840000000000018	0.0373710014069271	0.03737100157191271	1.649856154473106e-10
13.74	2.992000000000001	0.03641555258638304	0.036415552747856524	1.6147348042006016e-10
13.75	3.0	0.03545777318290328	0.03545777334063431	1.5773102962635122e-10
13.76	3.008000000000001	0.034497724494042495	0.034497724647821956	1.5377946138706022e-10
13.77	3.016	0.0335354679625895	0.033535468112174	1.4958449756630188e-10
13.780000000000001	3.024000000000001	0.03257106517263344	0.03257106531782758	1.451941414321034e-10
13.790000000000001	3.032000000000002	0.03160457784562389	0.03160457798620399	1.4058009617512468e-10
13.8	3.040000000000001	0.03063606783642011	0.03063606797216498	1.3574487020551196e-10
13.81	3.048000000000002	0.029665597129331672	0.029665597260028362	1.3069668958198832e-10
13.82	3.056000000000001	0.028693227834153012	0.02869322795958569	1.254326781330306e-10
13.83	3.064	0.027719022182186897	0.027719022302141252	1.1995435547640376e-10
13.84	3.072000000000001	0.02674304252226231	0.02674304263654242	1.1428010968095315e-10
13.85	3.08	0.025765351316744792	0.0257653514251226	1.0837780672900976e-10
13.86	3.088000000000001	0.02478601113753734	0.02478601123983432	1.0229697991470665e-10
13.870000000000001	3.096000000000002	0.023805084662077355	0.02380508475809115	9.60137941374839e-11
13.88	3.104000000000001	0.022822634669324667	0.02282263475881634	8.9491674487574e-11
13.89	3.112000000000002	0.021838724035743034	0.021838724118558108	8.281507424268142e-11
13.9	3.120000000000001	0.0208534157312776	0.020853415807199516	7.592191458849484e-11
13.91	3.128	0.01986677281532332	0.019866772884191863	6.886854281296095e-11
13.92	3.136000000000001	0.018878858432689813	0.0188788584942896	6.159978777064978e-11
13.93	3.144	0.017889735809560804	0.017889735863732645	5.4171840624395173e-11
13.94	3.152000000000001	0.016899468249446114	0.01689946829600507	4.6558954608366676e-11
13.950000000000001	3.160000000000002	0.015908119129131797	0.015908119167898936	3.8767138804685075e-11
13.96	3.168000000000001	0.014915751894623398	0.014915751925459506	3.0836107972609383e-11
13.97	3.176000000000002	0.013922430057084753	0.01392243007980345	2.2718696715551268e-11
13.98	3.184000000000001	0.012928217188774856	0.01292821720324734	1.447248397512535e-11
13.99	3.192	0.011933176918977698	0.011933176925020356	6.042657693661191e-12
14.0	3.200000000000001	0.010937372929930689	0.01093737292742207	2.5086183130795803e-12
14.01	3.208	0.009940868952749666	0.009940868941566603	1.1183063156061657e-11
14.02	3.216000000000001	0.008943728763348589	0.008943728743322794	2.002579525817172e-11
14.030000000000001	3.224000000000002	0.007946016178359444	0.007946016149397089	2.8962355083650415e-11
14.040000000000001	3.232000000000001	0.006947795051047339	0.006947795013009527	3.803781161576536e-11
14.05	3.240000000000002	0.005949129267223255	0.0059491292200345896	4.718866530167842e-11
14.06	3.248000000000001	0.004950082741156922	0.004950082684687901	5.646902129924358e-11
14.07	3.2560000000000002	0.0039507194114847795	0.00395071934563989	6.584488943667255e-11
14.08	3.264000000000001	0.00295110323711859	0.0029511031618105043	7.530808572228653e-11
14.09	3.2720000000000002	0.0019512981931527544	0.0019512981083241237	8.48286306649737e-11
14.1	3.280000000000001	0.0009513682667683768	0.00095136817234396	9.442441674476637e-11
14.11	3.2880000000000003	-4.8622546860119095e-05	-4.86226509722498e-05	1.0411213070723709e-10
14.120000000000001	3.296000000000001	-0.0010486102486624343	-0.0010486103625086819	1.138462475333557e-10
14.13	3.304000000000002	-0.0020485308397667603	-0.0020485309633893325	1.2362257224840523e-10
14.14	3.312000000000001	-0.003048320325596349	-0.003048320459045685	1.3344933578324225e-10
14.15	3.3200000000000003	-0.004047914719965591	-0.00404791486321315	1.4324755878009077e-10
14.16	3.328000000000001	-0.005047250049174663	-0.005047250202285873	1.5311120947492096e-10
14.17	3.3360000000000003	-0.006046262356103156	-0.006046262519096017	1.6299286139526137e-10
14.18	3.344000000000001	-0.007044887704304868	-0.00704488787715625	1.728513825127731e-10
14.19	3.3520000000000003	-0.00804306218209793	-0.008043062364786554	1.8268862291004329e-10
14.200000000000001	3.360000000000001	-0.009040721906656921	-0.00904072209919935	1.9254242818178557e-10
14.21	3.368000000000002	-0.010037803028099779	-0.010037803230430785	2.0233100611610766e-10
14.22	3.3760000000000012	-0.011034241733574845	-0.011034241945661702	2.1208685675733197e-10
14.23	3.3840000000000003	-0.012029974251345311	-0.01202997447315314	2.2180782904834828e-10
14.24	3.3920000000000012	-0.013024936854870134	-0.013024937086291825	2.314216908383404e-10
14.25	3.4000000000000004	-0.014019065866881859	-0.014019066107880788	2.409989291463077e-10
14.26	3.4080000000000013	-0.015012297663463488	-0.01501229791392397	2.504604822151091e-10
14.27	3.4160000000000004	-0.016004568678118624	-0.01600456893798038	2.598617571125672e-10
14.280000000000001	3.4240000000000013	-0.01699581540584146	-0.016995815674976184	2.691347249228482e-10
14.290000000000001	3.432000000000002	-0.01798597440717955	-0.017985974685460634	2.7828108567495846e-10
14.3	3.4400000000000013	-0.018974982312294556	-0.01897498259961819	2.873236336353724e-10
14.31	3.4480000000000004	-0.019962775825018358	-0.01996277612125438	2.962360218239368e-10
14.32	3.4560000000000013	-0.020949291726903525	-0.020949292031869817	3.049662918030993e-10
14.33	3.4640000000000004	-0.021934466881268627	-0.021934467194822078	3.1355345056494066e-10
14.34	3.4720000000000013	-0.022918238237240495	-0.022918238559186507	3.219460115166939e-10
14.35	3.4800000000000004	-0.023900542833787702	-0.02390054316395001	3.301623072160531e-10
14.36	3.4879999999999995	-0.024881317803751583	-0.024881318141939487	3.381879047636982e-10
14.370000000000001	3.496000000000002	-0.02586050037786926	-0.025860500723871395	3.460021331946894e-10
14.38	3.5040000000000013	-0.02683802788878936	-0.02683802824237828	3.535889220307453e-10
14.39	3.5120000000000005	-0.027813837775085264	-0.02781383813600761	3.6092234409479396e-10
14.4	3.5200000000000014	-0.02878786758525755	-0.028787867953297804	3.680402545225281e-10
14.41	3.5280000000000005	-0.029760054981730403	-0.029760055356620418	3.748900148647927e-10
14.42	3.5360000000000014	-0.030730337744842715	-0.0307303381263143	3.814715834882243e-10
14.43	3.5440000000000005	-0.03169865377682841	-0.031698654164601055	3.8777264732559047e-10
14.44	3.5519999999999996	-0.03266494110579217	-0.032664941499570124	3.937779546880904e-10
14.450000000000001	3.5600000000000023	-0.033629137889675205	-0.033629138289152385	3.994771805015951e-10
14.46	3.5680000000000014	-0.034591182420211586	-0.03459118282510272	4.0489113450892233e-10
14.47	3.5760000000000005	-0.03555101312688017	-0.03555101353684747	4.099672962221135e-10
14.48	3.5840000000000014	-0.03650856858084357	-0.03650856899551342	4.1466984707083654e-10
14.49	3.5920000000000005	-0.03746378749887915	-0.037463787917960185	4.1908103376453454e-10
14.5	3.6000000000000014	-0.03841660874730263	-0.03841660917038653	4.230839012464571e-10
14.51	3.6080000000000005	-0.03936697134587891	-0.03936697177261976	4.267408509894821e-10
14.52	3.6159999999999997	-0.04031481447172628	-0.04031481490176134	4.3003505617589255e-10
14.530000000000001	3.6240000000000023	-0.041260077463208644	-0.041260077896094434	4.3288578971401037e-10
14.540000000000001	3.6320000000000014	-0.04220269982381635	-0.04220270025922532	4.3540896582650035e-10
14.55	3.6400000000000006	-0.04314262122604049	-0.04314262166349681	4.374563211673177e-10
14.56	3.6480000000000015	-0.044079781515232355	-0.044079781954336816	4.3910446112516155e-10
14.57	3.6560000000000006	-0.045014120713452906	-0.04501412115381463	4.403617262505044e-10
14.58	3.6640000000000015	-0.04594557902331279	-0.04594557946445698	4.411441906215785e-10
14.59	3.6720000000000006	-0.046874096831797704	-0.04687409727326774	4.414700341404121e-10
14.6	3.6799999999999997	-0.04779961471408503	-0.04779961515543291	4.413478818521277e-10
14.61	3.6880000000000006	-0.048722073437346435	-0.048722073878091895	4.407454609611783e-10
14.620000000000001	3.6960000000000015	-0.04964141396453828	-0.04964141440422826	4.3968997887056105e-10
14.63	3.7040000000000006	-0.050557577458180424	-0.050557577896326894	4.381464704938942e-10
14.64	3.7120000000000015	-0.0514705052841224	-0.051470505720244204	4.3612180533614264e-10
14.65	3.7200000000000006	-0.05238013901529454	-0.05238013944889994	4.33605394645209e-10
14.66	3.7280000000000015	-0.05328642043544896	-0.05328642086599978	4.3055081722087607e-10
14.67	3.7360000000000007	-0.05418929154288371	-0.054189291969914205	4.27030494298819e-10
14.68	3.7439999999999998	-0.05508869455415628	-0.05508869497712048	4.229642053266147e-10
14.69	3.7520000000000007	-0.05598457190778115	-0.05598457232614432	4.183631704957058e-10
14.700000000000001	3.7600000000000016	-0.05687686626791329	-0.05687686668116307	4.132497816167202e-10
14.71	3.7680000000000007	-0.057765520528018005	-0.05776552093560483	4.0758682540165125e-10
14.72	3.7760000000000016	-0.05865047781452638	-0.05865047821592284	4.013964577387341e-10
14.73	3.7840000000000007	-0.059531681490473755	-0.05953168188514518	3.946714274838392e-10
14.74	3.7920000000000016	-0.06040907515912603	-0.06040907554652125	3.8739522006947524e-10
14.75	3.8000000000000007	-0.061282602667587525	-0.06128260304714892	3.795613962020994e-10
14.76	3.808	-0.06215220811039604	-0.06215220848155863	3.711625867763857e-10
14.77	3.8160000000000007	-0.06301783583310025	-0.06301783619532259	3.622223354593501e-10
14.780000000000001	3.8240000000000016	-0.0638794304358212	-0.06387943078855068	3.527294845095952e-10
14.790000000000001	3.8320000000000007	-0.06473693677679819	-0.06473693711947222	3.4267402804211144e-10
14.8	3.8400000000000016	-0.06559029997591848	-0.06559030030796982	3.320513447535589e-10
14.81	3.8480000000000008	-0.06643946541822823	-0.0664394657391333	3.2090506640880534e-10
14.82	3.8560000000000016	-0.06728437875742936	-0.06728437906656823	3.091388672826767e-10
14.83	3.8640000000000008	-0.06812498591935617	-0.06812498621619865	2.968424811511383e-10
14.84	3.872	-0.06896123310543743	-0.06896123338942733	2.8398990103983834e-10
14.85	3.880000000000001	-0.06979306679613885	-0.06979306706671891	2.705800583591156e-10
14.86	3.888	-0.07062043375438778	-0.07062043401098823	2.566004492221552e-10
14.870000000000001	3.896000000000001	-0.07144328102898166	-0.07144328127109102	2.4210936033775e-10
14.88	3.9040000000000017	-0.07226155595797562	-0.07226155618500929	2.270336696419406e-10
14.89	3.912000000000001	-0.07307520617205329	-0.07307520638348951	2.1143621575792082e-10
14.9	3.9200000000000017	-0.0738841795978791	-0.07388417979318708	1.9530797812361556e-10
14.91	3.928000000000001	-0.07468842446142954	-0.07468842464006309	1.7863355239455814e-10
14.92	3.936	-0.07548788929130805	-0.07548788945274604	1.6143798797774167e-10
14.93	3.944000000000001	-0.07628252292203856	-0.07628252306577377	1.437352042943374e-10
14.94	3.952	-0.0770722744973396	-0.0770722746228358	1.2549621064561478e-10
14.950000000000001	3.960000000000001	-0.07785709347338027	-0.07785709358013453	1.0675425821116136e-10
14.96	3.9680000000000017	-0.0786369296220138	-0.07863692970957067	8.755687841421889e-11
14.97	3.976000000000001	-0.0794117330339927	-0.07941173310183924	6.784654782432398e-11
14.98	3.9840000000000018	-0.08018145412216342	-0.08018145416981735	4.76539363525319e-11
14.99	3.992000000000001	-0.08094604362463867	-0.0809460436516603	2.7021634929624838e-11
15.0	4.0	-0.08170545260795149	-0.08170545261390395	5.952460746527777e-12
15.01	4.008000000000001	-0.0824596324701863	-0.08245963245458998	1.5596315905419544e-11
15.02	4.016	-0.083208534944089	-0.08320853490655945	3.752954891300675e-11
15.030000000000001	4.024000000000001	-0.08395211210015724	-0.08395211204025896	5.989828077979098e-11
15.040000000000001	4.032000000000002	-0.08469031634970667	-0.08469031626703856	8.266810846979666e-11
15.05	4.040000000000001	-0.08542310044791711	-0.08542310034208936	1.0582774934153605e-10
15.06	4.048000000000002	-0.08615041749685674	-0.08615041736755195	1.2930478909822796e-10
15.07	4.056000000000001	-0.08687222094848235	-0.08687222079532018	1.5316216350758083e-10
15.08	4.064	-0.0875884646076196	-0.08758846443027024	1.7734935742197422e-10
15.09	4.072000000000001	-0.0882991026349189	-0.08829910243304576	2.0187314320185834e-10
15.1	4.08	-0.08900408954978878	-0.0890040893231179	2.2667087651306872e-10
15.11	4.088000000000001	-0.08970338023330762	-0.08970337998157334	2.517342861940719e-10
15.120000000000001	4.096000000000002	-0.0903969299311102	-0.09039692965406078	2.77049425068121e-10
15.13	4.104000000000001	-0.09108469425625249	-0.09108469395364073	3.0261175509860294e-10
15.14	4.112000000000002	-0.09176662919205268	-0.0917666288636374	3.2841528108118467e-10
15.15	4.120000000000001	-0.0924426910949074	-0.09244269074053696	3.543704357733546e-10
15.16	4.128	-0.09311283669708571	-0.09311283631660094	3.8048476869168013e-10
15.17	4.136000000000001	-0.09377702310949804	-0.09377702270274652	4.067515213534989e-10
15.18	4.144	-0.09443520782444036	-0.09443520739131898	4.3312137210094193e-10
15.19	4.152000000000001	-0.09508734871831587	-0.09508734825870285	4.5961301431418633e-10
15.200000000000001	4.160000000000002	-0.09573340405432981	-0.09573340356812975	4.862000663186095e-10
15.21	4.168000000000001	-0.09637333248516108	-0.096373331972429	5.127320790165868e-10
15.22	4.176000000000002	-0.0970070930556088	-0.0970070925162392	5.393696045352669e-10
15.23	4.184000000000001	-0.09763464520521249	-0.09763464463925595	5.659565455173876e-10
15.24	4.192	-0.09825594877084895	-0.09825594817832098	5.925279711327391e-10
15.25	4.200000000000001	-0.09887096398930217	-0.09887096337031616	6.189860152217008e-10
15.26	4.208	-0.09947965149980782	-0.09947965085443011	6.453777096071533e-10
15.27	4.216000000000001	-0.10008197234657326	-0.10008197167495701	6.716162487263588e-10
15.280000000000001	4.224000000000002	-0.10067788798126977	-0.10067788728356093	6.977088351511895e-10
15.290000000000001	4.232000000000001	-0.10126736026549998	-0.10126735954191637	7.235836096963766e-10
15.3	4.240000000000002	-0.10185035147323919	-0.10185035072398066	7.492585302193433e-10
15.31	4.248000000000001	-0.10242682429324883	-0.102426823518601	7.746478319914374e-10
15.32	4.256	-0.10299674183146532	-0.1029967410316249	7.998404161213557e-10
15.33	4.264000000000001	-0.10356006761336085	-0.10356006678872527	8.246355820418216e-10
15.34	4.272	-0.10411676558627744	-0.10411676473726321	8.490142339168116e-10
15.35	4.280000000000001	-0.10466680012173508	-0.10466679924859779	8.731372985737451e-10
15.36	4.288	-0.10521013601771101	-0.10521013512095947	8.967515341407051e-10
15.370000000000001	4.296000000000001	-0.10574673850089356	-0.10574673758095104	9.199425110573145e-10
15.38	4.304000000000002	-0.10627657322890686	-0.10627657228631061	9.425962510523078e-10
15.39	4.312000000000001	-0.10679960629250906	-0.10679960532775945	9.647496135301026e-10
15.4	4.32	-0.10731580421776273	-0.10731580323141782	9.863449085267817e-10
15.41	4.328000000000001	-0.10782513396817696	-0.10782513296081139	1.0073655659637026e-09
15.42	4.336	-0.10832756294682135	-0.10832756191916915	1.0276521994478927e-09
15.43	4.344000000000001	-0.10882305899841298	-0.10882305795108783	1.0473251432774333e-09
15.44	4.352	-0.10931159041137345	-0.10931158934508764	1.0662858096477379e-09
15.450000000000001	4.360000000000001	-0.10979312591985932	-0.10979312483536194	1.0844973807877523e-09
15.46	4.368000000000002	-0.1102676347057623	-0.11026763360384516	1.101917140866604e-09
15.47	4.376000000000001	-0.11073508640068193	-0.11073508528213911	1.1185428139270925e-09
15.48	4.384	-0.11119545108786942	-0.11119544995362526	1.1342441569306416e-09
15.49	4.392000000000001	-0.11164869930414202	-0.11164869815509647	1.1490455531504296e-09
15.5	4.4	-0.1120948020417684	-0.11209480087873255	1.163035848184002e-09
15.51	4.408000000000001	-0.11253373075032581	-0.1125337295743916	1.17593421111728e-09
15.52	4.416	-0.11296545733852653	-0.11296545615064668	1.1878798500397636e-09
15.530000000000001	4.424000000000001	-0.11338995417601648	-0.11338995297724487	1.1987716097561218e-09
15.540000000000001	4.432000000000002	-0.11380719409514285	-0.1138071928866177	1.2085251549498466e-09
15.55	4.440000000000001	-0.11421715039269315	-0.11421714917541724	1.2172759050743664e-09
15.56	4.448	-0.11461979683160435	-0.11461979560676631	1.2248380365509348e-09
15.57	4.456000000000001	-0.1150151076426419	-0.11501510641151662	1.2311252850505383e-09
15.58	4.464	-0.11540305752604864	-0.1154030562898178	1.2362308399183064e-09
15.59	4.472000000000001	-0.11578362165316461	-0.11578362041310183	1.2400627746878001e-09
15.6	4.48	-0.11615677566801542	-0.11615677442538094	1.242634481424254e-09
15.610000000000001	4.488000000000001	-0.11652249568887167	-0.11652249444505129	1.2438203800257952e-09
15.620000000000001	4.496000000000002	-0.11688075830977675	-0.1168807570660724	1.243704347841934e-09
15.63	4.504000000000001	-0.11723154060204513	-0.1172315393599113	1.2421338263512993e-09
15.64	4.5120000000000005	-0.11757482011572994	-0.11757481887656307	1.239166866340291e-09
15.65	4.520000000000001	-0.11791057488105953	-0.11791057364629695	1.2347625838460274e-09
15.66	4.5280000000000005	-0.11823878340984338	-0.11823878218105152	1.2287918599307446e-09
15.67	4.536000000000001	-0.11855942469684784	-0.11855942347550513	1.2213427075247196e-09
15.68	4.5440000000000005	-0.11887247822113982	-0.11887247700881651	1.212323311183816e-09
15.69	4.552	-0.11917792394740069	-0.11917792274566213	1.2017385558893423e-09
15.700000000000001	4.560000000000002	-0.11947574232720838	-0.11947574113770602	1.1895023577235264e-09
15.71	4.568000000000001	-0.11976591430028796	-0.1197659131246637	1.1756242646043802e-09
15.72	4.5760000000000005	-0.12004842129573234	-0.12004842013558917	1.160143175971129e-09
15.73	4.584000000000001	-0.1203232452331903	-0.12032324409024815	1.1429421437059162e-09
15.74	4.5920000000000005	-0.12059036852402351	-0.12059036739996846	1.1240550434887808e-09
15.75	4.600000000000001	-0.12084977407243268	-0.12084977296910364	1.1033290392425954e-09
15.76	4.6080000000000005	-0.1211014452765511	-0.12110144419562119	1.080929915020512e-09
15.77	4.616	-0.12134536602950773	-0.1213453649727315	1.0567762220858867e-09
15.780000000000001	4.624000000000002	-0.12158152072045768	-0.12158151968971707	1.0307406039800071e-09
15.790000000000001	4.6320000000000014	-0.12180989423558115	-0.12180989323266496	1.0029161945368514e-09
15.8	4.640000000000001	-0.12203047195905124	-0.12203047098578376	9.732674804974195e-10
15.81	4.6480000000000015	-0.12224323977396899	-0.12224323883216122	9.41807770660219e-10
15.82	4.656000000000001	-0.12244818406326675	-0.12244818315483628	9.084304697370982e-10
15.83	4.6640000000000015	-0.12264529171058007	-0.1226452908373721	8.732079642692625e-10
15.84	4.672000000000001	-0.12283455010108671	-0.12283454926504331	8.360434011756013e-10
15.85	4.68	-0.12301594712231431	-0.12301594632519948	7.971148324736888e-10
15.860000000000001	4.688000000000002	-0.12318947116491552	-0.12318947040872476	7.561907627851028e-10
15.870000000000001	4.6960000000000015	-0.12335511112341067	-0.12335511041000526	7.134054180735205e-10
15.88	4.704000000000001	-0.12351285639689906	-0.12351285572816624	6.687328191201658e-10
15.89	4.7120000000000015	-0.12366269688973704	-0.12366269626756425	6.221727855137971e-10
15.9	4.720000000000001	-0.12380462301218415	-0.12380462243846538	5.73718766938569e-10
15.91	4.7280000000000015	-0.12393862568101707	-0.12393862515776527	5.232518029973932e-10
15.92	4.736000000000001	-0.12406469632011066	-0.1240646958490959	4.71014768854694e-10
15.93	4.744	-0.12418282686098711	-0.12418282644415357	4.168335399068468e-10
15.94	4.752000000000001	-0.12429300974333211	-0.1242930093825865	3.607456139365084e-10
15.950000000000001	4.760000000000002	-0.12439523791547881	-0.1243952376126661	3.028127054660601e-10
15.96	4.768000000000001	-0.12448950483485904	-0.12448950459184657	2.430124712571313e-10
15.97	4.776000000000002	-0.12457580446842219	-0.12457580428696437	1.8145782099132646e-10
15.98	4.784000000000001	-0.12465413129302112	-0.1246541311749139	1.181072184497367e-10
15.99	4.792000000000002	-0.12472448029576584	-0.12472448024289992	5.286591997499812e-11
16.0	4.800000000000001	-0.12478684697434414	-0.12478684698853279	1.41886502547095e-11
16.01	4.808000000000002	-0.12484122733730992	-0.12484122742018294	8.287302788456685e-11
16.02	4.816000000000001	-0.12488761790433849	-0.12488761805767362	1.5333513625481743e-10
16.03	4.824000000000002	-0.12492601570644939	-0.12492601593193402	2.2548463096683236e-10
16.04	4.832000000000001	-0.1249564182861964	-0.12495641858538259	2.9918618971169764e-10
16.05	4.840000000000002	-0.1249788236978248	-0.1249788240724702	3.7464539803799823e-10
